testID,distanceTB1Away,distanceTB2Away
MODELFILE06_Test_221_28_05_2025_23_43_46,1.5719027784661308,1.9786554553758904
MODELFILE06_Test_230_29_05_2025_00_34_17,2.6078498667880936,0.0372275537778925
MODELFILE06_Test_232_29_05_2025_00_34_17,1.874349407409441,2.3397167027984023
MODELFILE06_Test_247_29_05_2025_00_34_17,2.142196908964783,1.5956441679916606
MODELFILE06_Test_255_29_05_2025_00_34_17,3.140154925155581,2.351197789342
MODELFILE07_Test_005_29_05_2025_01_26_02,2.7032182104093896,2.875913686071844
MODELFILE07_Test_011_29_05_2025_01_26_02,1.2803428336595408,1.063665458633914
MODELFILE07_Test_015_29_05_2025_01_26_02,0.2894133173959317,1.817297867902964
MODELFILE07_Test_018_29_05_2025_01_26_02,3.112142338736092,2.376556740474138
MODELFILE07_Test_039_29_05_2025_02_18_35,0.6457057809723821,0.0648722485532597
MODELFILE07_Test_040_29_05_2025_02_18_35,1.2223988893549946,0.8309956263084569
MODELFILE07_Test_043_29_05_2025_02_18_35,0.2787515158276806,0.1337920493675693
MODELFILE07_Test_046_29_05_2025_02_18_35,3.179520308250921,0.2987277868037651
MODELFILE07_Test_047_29_05_2025_02_18_35,2.453631356376657,2.3569271647829337
MODELFILE07_Test_051_29_05_2025_02_18_35,0.1728904008903447,1.135080062217306
MODELFILE07_Test_075_29_05_2025_03_09_38,0.0459829328238187,3.730383211046827
MODELFILE07_Test_081_29_05_2025_03_09_38,2.255246617791848,3.8083732152976193
MODELFILE07_Test_089_29_05_2025_03_09_38,0.7010204228843346,0.2494788886944323
MODELFILE07_Test_092_29_05_2025_03_09_38,0.0297663175502887,1.1272498193004317
MODELFILE07_Test_103_29_05_2025_03_59_03,2.3620166754972862,0.9433688226032916
MODELFILE07_Test_120_29_05_2025_03_59_03,0.0424719446782952,2.540900242759502
MODELFILE07_Test_123_29_05_2025_03_59_03,1.468317459065304,0.0382472452875155
MODELFILE07_Test_125_29_05_2025_03_59_03,1.7862580900394711,2.6636933452747207
MODELFILE07_Test_128_29_05_2025_03_59_03,0.9577266244658518,1.2610755105293825
MODELFILE07_Test_134_29_05_2025_04_48_49,1.556010918433105,0.0886068462396273
MODELFILE07_Test_138_29_05_2025_04_48_49,1.4884023010697192,2.8717021036084507
MODELFILE07_Test_139_29_05_2025_04_48_49,0.0431196180516688,2.354324627709226
MODELFILE07_Test_143_29_05_2025_04_48_49,0.5403053870905853,1.4178821531130883
MODELFILE07_Test_145_29_05_2025_04_48_49,0.4585954137854401,1.7089564012969014
MODELFILE07_Test_166_29_05_2025_05_38_46,1.3750950000118891,2.219975172081718
MODELFILE07_Test_170_29_05_2025_05_38_46,1.083596079732007,2.744797953392327
MODELFILE07_Test_186_29_05_2025_05_38_46,0.0189528914229253,1.2749426585550272
MODELFILE07_Test_188_29_05_2025_05_38_46,2.3030279475424136,1.8946154023611803
MODELFILE07_Test_201_29_05_2025_06_30_14,3.072064621454518,3.313308063771128
MODELFILE07_Test_211_29_05_2025_06_30_14,0.9846136806158744,2.528996786740875
MODELFILE07_Test_215_29_05_2025_06_30_14,1.6416966920930132,1.884022181642413
MODELFILE07_Test_231_29_05_2025_07_22_44,2.624480926377643,0.0054810785826182
MODELFILE07_Test_233_29_05_2025_07_22_44,0.32602979101435,0.0521254483041368
MODELFILE07_Test_239_29_05_2025_07_22_44,2.299017460635193,2.005122642276403
MODELFILE07_Test_243_29_05_2025_07_22_44,2.5200672574882605,1.5881629842983087
MODELFILE07_Test_246_29_05_2025_07_22_44,3.0760181864286342,3.833916274790069
MODELFILE07_Test_252_29_05_2025_07_22_44,0.0376439540162081,2.8087127137886734
MODELFILE07_Test_254_29_05_2025_07_22_44,1.929033708068441,2.4286423478763908
MODELFILE08_Test_004_29_05_2025_08_14_34,1.025265518575361,2.309124020487788
MODELFILE08_Test_008_29_05_2025_08_14_34,2.668684599292614,2.035949223236065
MODELFILE08_Test_009_29_05_2025_08_14_34,2.702142042005044,2.881846667919884
MODELFILE08_Test_013_29_05_2025_08_14_34,2.7223219787955903,2.265916990489346
MODELFILE08_Test_017_29_05_2025_08_14_34,1.877673672865844,1.9320723487588247
